pmid,label,label_name,title_len,abstract_len,n_sentences,avg_sentence_len,n_authors,n_affiliations,n_grants,n_references,is_english,year,n_exaggeration,n_certainty,n_hedge,n_stats,digits_per_1000,single_author,design_meta,design_rct,design_case_report,design_cohort,design_basic,design_review
41089776,1,flipped,156,1926,46,41.9,7,4,0,22,1,2025,0,0,1,7,69.1,0,0,0,0,1,0,0
41086139,1,flipped,140,9940,331,30.0,3,1,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
41086133,1,flipped,146,9940,331,30.0,1,1,0,0,1,2026,1,1,1,0,104.9,1,0,0,1,1,0,1
41083790,1,flipped,107,1369,8,171.1,10,5,0,119,1,2025,1,1,3,0,2.2,0,0,0,0,0,0,0
41082315,1,flipped,133,9940,331,30.0,5,5,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
41082312,1,flipped,164,9940,331,30.0,4,4,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
41080338,1,flipped,142,1856,12,154.7,6,6,0,28,1,2025,0,2,0,3,5.4,0,0,0,0,0,0,0
41075410,1,flipped,94,1170,7,167.1,11,6,0,0,1,2025,0,0,5,1,0.0,0,0,0,0,0,1,1
41075300,1,flipped,195,9940,331,30.0,3,1,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
41074562,1,flipped,161,2122,18,117.9,5,4,0,57,1,2026,0,4,0,7,22.6,0,1,1,0,0,0,1
41070821,1,flipped,99,1965,12,163.8,5,3,1,0,1,2025,1,1,0,1,5.1,0,1,0,0,0,1,1
41070060,1,flipped,154,1432,10,143.2,3,3,0,40,1,2025,0,1,0,2,5.6,0,0,0,0,0,0,0
41066160,1,flipped,124,9940,331,30.0,6,6,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
41065503,1,flipped,134,9940,331,30.0,1,1,0,0,1,2026,1,1,1,0,104.9,1,0,0,1,1,0,1
41063867,1,flipped,130,1838,12,153.2,12,1,0,10,1,2025,0,1,2,1,4.4,0,0,0,0,0,0,0
41059796,1,flipped,82,1640,15,109.3,2,1,0,25,1,2025,1,3,0,0,22.6,0,0,0,0,1,0,0
41057338,1,flipped,140,1994,7,284.9,2,2,2,41,1,2025,0,0,0,2,6.0,0,0,0,0,0,0,0
41055050,1,flipped,91,9940,331,30.0,5,3,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
41052062,1,flipped,131,1549,13,119.2,2,2,0,30,1,2025,1,0,0,1,11.0,0,0,0,0,0,0,0
41051358,1,flipped,134,9940,331,30.0,3,3,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
41050971,1,flipped,42,1613,26,62.0,9,9,0,0,1,2025,0,1,1,0,34.7,0,0,0,1,1,0,0
41042741,1,flipped,140,2204,16,137.8,7,6,0,58,1,2025,3,1,0,0,7.3,0,0,0,0,0,1,0
41040773,1,flipped,94,2170,17,127.6,8,5,0,14,1,2025,0,2,1,6,11.5,0,0,0,0,0,0,0
41038125,1,flipped,116,1293,6,215.5,7,2,0,0,1,2026,1,0,1,0,7.7,0,0,0,0,0,0,0
41033532,1,flipped,58,1311,9,145.7,6,3,0,0,1,2025,2,0,3,0,0.8,0,0,0,0,0,0,0
41026707,1,flipped,92,2362,27,87.5,4,2,0,62,1,2025,3,3,0,4,19.5,0,0,0,0,0,0,0
41025637,1,flipped,136,9940,331,30.0,3,2,0,0,1,2026,1,1,2,0,104.9,0,0,0,1,1,0,1
41023066,1,flipped,125,749,8,93.6,5,6,0,0,1,2025,0,0,0,0,0.0,0,0,0,0,0,0,0
41020342,1,flipped,130,9940,331,30.0,1,1,0,0,1,2026,1,1,1,0,104.9,1,0,0,1,1,0,1
41018476,1,flipped,103,1864,16,116.5,4,6,0,22,1,2025,0,1,0,2,6.4,0,0,0,0,0,0,0
41014726,1,flipped,101,1810,14,129.3,10,5,0,0,1,2026,0,1,1,1,17.1,0,0,0,0,0,1,0
41014033,1,flipped,131,9940,331,30.0,1,1,0,0,1,2026,1,1,1,0,104.9,1,0,0,1,1,0,1
41008382,1,flipped,77,2457,14,175.5,2,5,1,105,1,2025,1,0,0,0,0.0,0,0,0,0,0,0,1
41006486,1,flipped,103,643,6,107.2,5,6,0,79,1,2025,0,0,0,0,1.6,0,0,0,0,0,0,0
41004350,1,flipped,158,9940,331,30.0,2,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
41003135,1,flipped,157,1956,17,115.1,9,4,1,17,1,2025,1,2,1,2,15.3,0,0,0,0,1,0,0
40991463,1,flipped,80,1399,8,174.9,3,3,0,0,1,2025,1,0,1,2,1.4,0,0,0,0,0,0,0
40990975,1,flipped,116,1271,8,158.9,5,3,2,65,1,2025,0,0,3,0,18.1,0,0,0,0,0,0,0
40990717,1,flipped,168,9940,331,30.0,4,4,0,0,1,2026,2,1,1,0,104.9,0,0,0,1,1,0,1
40988772,1,flipped,148,2075,11,188.6,2,1,0,58,1,2025,0,2,1,1,15.4,0,1,0,0,0,0,1
40987686,1,flipped,154,1883,20,94.2,7,2,0,0,1,2026,0,0,0,5,34.0,0,0,0,0,1,0,0
40987070,1,flipped,115,1241,6,206.8,14,3,0,0,1,2025,1,1,0,0,12.1,0,0,0,0,0,0,0
40986623,1,flipped,138,2518,19,132.5,2,2,0,44,1,2025,3,2,0,1,8.7,0,0,0,0,0,0,0
40985364,1,flipped,156,9940,331,30.0,2,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40983596,1,flipped,103,1747,19,91.9,10,4,0,55,1,2025,1,1,0,0,40.1,0,1,0,0,0,0,1
40977550,1,flipped,107,1415,11,128.6,4,4,0,0,1,2025,0,1,1,0,7.1,0,0,0,0,0,0,0
40974607,1,flipped,150,9940,331,30.0,7,5,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40970943,1,flipped,144,9940,331,30.0,2,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40970872,1,flipped,160,9940,331,30.0,7,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40969315,1,flipped,96,1958,26,75.3,9,6,0,27,1,2025,0,0,1,3,21.5,0,0,0,0,1,0,0
40966347,1,flipped,98,906,10,90.6,7,3,1,150,1,2025,0,0,1,0,2.2,0,0,0,0,0,1,0
40962570,1,flipped,101,1724,23,75.0,7,4,1,0,1,2025,0,2,2,2,48.1,0,0,0,0,1,0,0
40961412,1,flipped,146,9940,331,30.0,4,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40957073,1,flipped,164,3336,74,45.1,12,1,0,42,1,2025,1,6,2,3,75.8,0,0,1,0,1,0,0
40956982,1,flipped,118,797,4,199.2,1,1,0,41,1,2025,0,0,0,0,0.0,1,0,0,0,0,0,0
40956129,1,flipped,140,1603,11,145.7,4,3,1,59,1,2026,2,0,2,0,25.0,0,0,0,0,1,0,0
40955244,1,flipped,87,1941,30,64.7,2,2,0,32,1,2025,0,1,2,7,41.2,0,0,0,0,1,0,0
40952061,1,flipped,145,9940,331,30.0,4,1,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40949349,1,flipped,162,1690,10,169.0,4,2,0,122,1,2025,0,0,1,1,7.1,0,0,0,0,0,0,0
40949001,1,flipped,126,1245,10,124.5,2,1,0,10,1,2026,0,2,4,0,6.4,0,0,0,1,0,0,0
40946944,1,flipped,103,1710,13,131.5,2,2,0,0,1,2025,0,0,2,1,8.8,0,0,0,0,0,1,0
40938068,1,flipped,146,1934,18,107.4,12,8,0,38,1,2025,0,3,0,2,21.2,0,0,0,0,0,0,0
40934212,1,flipped,165,1762,10,176.2,6,7,0,0,1,2024,0,1,0,0,3.4,0,0,0,0,0,0,0
40933794,1,flipped,174,1540,6,256.7,8,2,0,46,1,2025,0,0,1,0,11.0,0,0,0,0,0,1,0
40931401,1,flipped,124,1580,13,121.5,5,2,0,48,1,2025,0,2,1,4,6.3,0,0,1,0,0,0,0
40929302,1,flipped,152,9940,331,30.0,1,1,0,0,1,2026,1,1,1,0,104.9,1,0,0,1,1,0,1
40929082,1,flipped,192,2364,12,197.0,18,15,0,215,1,2025,0,0,1,0,9.7,0,0,0,0,0,0,0
40923591,1,flipped,133,1895,16,118.4,3,2,0,0,1,2025,1,2,2,1,14.8,0,0,0,0,0,0,0
40920593,1,flipped,89,1224,6,204.0,16,12,0,0,1,2025,0,0,0,0,4.9,0,0,0,0,0,0,0
40920275,1,flipped,119,1240,8,155.0,3,3,0,98,1,2025,2,0,2,0,0.8,0,0,0,0,0,0,0
40917362,1,flipped,243,1623,19,85.4,6,2,0,81,1,2025,0,2,0,3,26.5,0,0,0,0,1,0,0
40914211,1,flipped,109,1853,9,205.9,2,2,0,0,1,2025,0,1,0,0,0.0,0,0,0,0,0,0,1
40913779,1,flipped,193,9940,331,30.0,1,1,0,0,1,2026,1,1,1,0,104.9,1,0,0,1,1,0,1
40911635,1,flipped,124,1762,15,117.5,7,8,0,50,1,2025,1,2,0,0,11.4,0,0,0,0,0,0,0
40911624,1,flipped,130,9940,331,30.0,1,1,0,0,1,2026,1,1,1,0,104.9,1,0,0,1,1,0,1
40911621,1,flipped,123,2062,15,137.5,1,1,0,55,1,2025,0,2,1,0,9.7,1,0,0,0,0,0,0
40901217,1,flipped,132,1682,19,88.5,2,3,0,0,1,2025,0,1,6,4,16.1,0,0,0,0,1,0,0
40892734,1,flipped,149,2808,20,140.4,4,5,0,94,1,2025,0,3,2,2,5.7,0,1,1,0,0,0,1
40888915,1,flipped,137,9940,331,30.0,3,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40877844,1,flipped,155,2257,20,112.8,6,5,0,54,1,2025,0,3,0,0,13.3,0,1,0,0,0,0,1
40885044,1,flipped,185,1579,8,197.4,10,5,0,0,1,2025,0,2,0,3,13.9,0,0,0,0,0,1,0
40876713,1,flipped,143,1804,13,138.8,7,4,0,0,1,2025,0,1,0,2,12.7,0,0,0,0,0,0,0
40859037,1,flipped,86,1726,24,71.9,3,2,0,41,1,2025,1,0,2,1,38.2,0,0,0,0,0,0,0
40884828,1,flipped,177,2003,12,166.9,9,4,2,0,1,2026,0,0,1,5,20.0,0,0,0,0,0,0,0
40884804,1,flipped,141,2604,10,260.4,7,3,0,0,1,2025,0,2,0,0,15.0,0,0,0,0,0,1,0
40884456,1,flipped,86,1102,6,183.7,9,2,0,41,1,2025,1,0,1,0,0.0,0,0,0,0,0,1,0
40877441,1,flipped,98,2261,34,66.5,6,4,0,33,1,2025,0,0,1,3,23.9,0,0,0,0,1,0,0
40870722,1,flipped,145,1733,8,216.6,3,2,0,29,1,2025,3,3,1,1,15.0,0,0,0,0,0,0,1
40880438,1,flipped,143,1768,9,196.4,5,1,0,58,1,2025,0,1,0,0,0.0,0,0,0,1,0,0,0
40878024,1,flipped,155,1027,8,128.4,5,4,0,0,1,2025,0,0,4,0,4.9,0,0,0,1,0,0,0
40864141,1,flipped,144,2498,19,131.5,8,0,0,0,1,2025,0,1,0,5,42.8,0,0,0,0,0,0,0
40861276,1,flipped,158,1639,19,86.3,5,5,0,43,1,2025,0,0,1,1,37.8,0,0,0,0,0,1,0
40859651,1,flipped,147,1602,32,50.1,14,4,2,41,1,2026,0,2,0,1,58.1,0,0,1,0,0,0,0
40846782,1,flipped,97,1709,16,106.8,1,1,0,64,1,2025,0,2,0,4,11.1,1,0,0,0,0,0,0
40852312,1,flipped,123,1733,16,108.3,11,9,0,60,1,2025,0,1,2,1,11.5,0,0,0,0,0,1,0
40851901,1,flipped,130,1357,8,169.6,5,3,0,37,1,2025,1,2,2,0,2.9,0,0,0,0,0,0,1
40845635,1,flipped,103,1574,7,224.9,5,5,0,0,1,2025,0,0,0,0,0.0,0,0,0,0,0,0,0
40840605,1,flipped,145,1779,11,161.7,10,7,0,0,1,2025,1,2,0,1,8.4,0,0,0,0,0,0,0
40839584,1,flipped,147,930,8,116.2,7,8,0,47,1,2025,0,0,0,0,7.5,0,0,0,0,0,0,1
40838771,1,flipped,133,9940,331,30.0,5,5,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40835647,1,flipped,100,1459,12,121.6,7,10,0,32,1,2025,0,1,1,1,2.7,0,0,0,0,0,0,0
40834781,1,flipped,176,2098,11,190.7,5,5,0,0,1,2025,0,0,1,2,4.3,0,0,0,0,0,0,0
40834777,1,flipped,70,1519,9,168.8,2,2,0,0,1,2025,1,0,4,0,0.0,0,0,0,1,0,0,1
40833415,1,flipped,97,1194,7,170.6,11,6,6,60,1,2025,0,0,0,0,7.5,0,0,0,0,0,0,0
40831395,1,flipped,119,9940,331,30.0,3,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40830379,1,flipped,125,1117,7,159.6,5,5,0,57,1,2025,1,1,0,1,0.0,0,0,0,0,0,0,0
40828388,1,flipped,124,2300,48,47.9,6,1,0,40,1,2025,0,2,1,7,45.2,0,1,0,0,0,0,1
40827942,1,flipped,124,1946,34,57.2,6,4,0,65,1,2025,0,1,0,4,38.5,0,1,1,0,1,0,1
40824000,1,flipped,166,9940,331,30.0,3,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40822718,1,flipped,122,1981,14,141.5,5,4,0,45,1,2025,0,0,1,1,14.1,0,0,0,0,0,0,0
40820687,1,flipped,70,1874,27,69.4,7,3,3,32,1,2025,0,4,0,2,38.4,0,0,0,1,0,0,0
40813629,1,flipped,135,1833,28,65.5,9,8,0,44,1,2025,0,0,0,2,41.5,0,0,0,0,0,0,0
40813320,1,flipped,151,2047,18,113.7,2,2,0,0,1,2025,0,0,0,1,15.6,0,0,0,0,0,0,0
40810073,1,flipped,175,1807,10,180.7,5,3,0,58,1,2025,0,4,2,2,5.5,0,0,0,0,0,1,0
40809025,1,flipped,79,1371,8,171.4,2,1,0,458,1,2025,3,1,3,1,0.7,0,0,0,0,0,1,1
40804095,1,flipped,129,1275,9,141.7,12,7,0,51,1,2025,0,0,2,1,7.1,0,0,0,0,0,1,0
40803403,1,flipped,129,1961,16,122.6,5,2,0,0,1,2025,2,2,1,1,23.5,0,0,0,0,0,0,0
40779565,1,flipped,117,1843,19,97.0,4,2,0,101,1,2025,1,1,1,2,24.4,0,0,0,0,0,0,0
40779446,1,flipped,118,1330,12,110.8,6,3,0,73,1,2025,0,0,0,1,14.3,0,0,0,0,0,0,0
40771815,1,flipped,83,1394,9,154.9,5,5,0,211,1,2025,0,1,0,0,0.0,0,0,0,0,0,0,1
40769003,1,flipped,100,2086,19,109.8,2,2,0,0,1,2025,0,0,3,2,23.0,0,0,0,0,0,1,0
40768899,1,flipped,147,1723,10,172.3,3,3,0,38,1,2025,1,1,0,0,5.8,0,0,0,0,0,1,0
40768403,1,flipped,135,1870,12,155.8,21,19,0,187,1,2025,2,0,5,0,8.0,0,0,0,0,0,0,0
40764386,1,flipped,131,1707,29,58.9,9,6,0,161,1,2025,0,1,2,1,39.3,0,0,0,0,0,0,0
40763569,1,flipped,115,1186,6,197.7,5,5,0,0,1,2025,1,2,0,1,5.1,0,0,0,0,0,0,0
40761984,1,flipped,122,2551,52,49.1,11,8,0,21,1,2025,0,0,1,8,51.4,0,0,0,0,1,0,0
40760131,1,flipped,99,984,8,123.0,8,4,2,37,1,2025,0,0,2,0,2.0,0,0,0,0,0,1,0
40759664,1,flipped,142,1989,16,124.3,6,5,1,42,1,2025,2,2,0,5,9.6,0,0,1,0,0,0,0
40757059,1,flipped,116,1745,17,102.6,5,3,0,26,1,2025,1,0,2,3,20.1,0,0,0,0,0,1,0
40756280,1,flipped,77,730,6,121.7,1,1,0,18,1,2025,1,0,1,0,4.1,1,0,0,0,0,0,0
40754143,1,flipped,99,1640,9,182.2,3,3,0,0,1,2025,1,3,0,1,7.9,0,0,1,0,0,0,0
40751981,1,flipped,71,1148,7,164.0,2,0,0,0,1,2025,0,1,3,0,0.0,0,0,0,0,0,0,0
40750824,1,flipped,75,1126,6,187.7,1,1,0,43,1,2025,0,2,2,1,0.0,1,0,0,0,0,0,0
40749187,1,flipped,128,2962,21,141.0,6,5,0,16,1,2025,1,1,2,1,11.8,0,0,0,0,1,0,1
40747838,1,flipped,158,9940,331,30.0,2,2,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40743544,1,flipped,92,1259,6,209.8,2,2,0,0,1,2025,0,1,0,0,0.0,0,0,0,0,0,0,1
40735832,1,flipped,69,1599,10,159.9,10,9,0,57,1,2025,2,1,8,0,30.0,0,0,0,0,0,0,0
40729888,1,flipped,108,1259,12,104.9,3,3,0,0,1,2025,0,1,0,0,35.7,0,0,0,0,0,0,0
40729331,1,flipped,154,1082,6,180.3,1,1,0,20,1,2025,1,1,1,0,0.0,1,0,0,0,0,0,0
40727033,1,flipped,158,1696,16,106.0,6,4,0,40,1,2025,0,2,0,0,17.7,0,1,0,0,0,0,1
40726737,1,flipped,142,1612,29,55.6,4,1,0,20,1,2025,0,0,0,3,58.3,0,0,0,0,1,0,0
40725967,1,flipped,109,1738,15,115.9,5,5,0,10,1,2025,0,0,1,0,6.9,0,0,0,1,0,0,0
40725867,1,flipped,72,725,5,145.0,7,5,0,8,1,2025,0,0,1,0,2.8,0,0,0,1,0,0,0
40725204,1,flipped,116,1032,8,129.0,3,3,0,156,1,2025,1,0,0,0,1.9,0,0,0,0,0,0,1
40724773,1,flipped,153,1921,15,128.1,7,2,0,15,1,2025,0,0,1,3,16.1,0,0,0,0,1,0,0
40724137,1,flipped,149,1431,23,62.2,7,5,3,38,1,2025,0,1,2,2,65.0,0,0,0,0,0,0,0
40721043,1,flipped,107,1825,9,202.8,9,6,0,0,1,2026,0,2,3,2,5.5,0,0,0,0,0,1,0
40719648,1,flipped,143,2467,18,137.1,4,4,0,21,1,2025,0,1,1,2,8.5,0,0,0,0,0,0,0
40717799,1,flipped,202,1029,11,93.5,7,2,0,53,1,2025,0,4,0,1,16.5,0,0,0,0,0,1,0
40715258,1,flipped,125,2053,19,108.1,10,8,0,50,1,2025,0,1,2,3,15.6,0,0,1,0,0,0,0
40714482,1,flipped,192,2479,29,85.5,1,1,0,0,1,2025,5,0,2,0,28.6,1,0,0,0,0,0,0
40709974,1,flipped,161,1823,21,86.8,3,2,0,55,1,2025,0,1,0,7,23.0,0,0,0,0,0,0,0
40704879,1,flipped,73,1771,11,161.0,8,1,0,32,1,2025,0,1,2,4,4.0,0,0,1,0,0,0,0
40704144,1,flipped,128,912,5,182.4,8,4,0,97,1,2025,0,1,1,0,3.3,0,0,0,0,0,0,0
40703116,1,flipped,101,1649,19,86.8,7,2,1,31,1,2025,0,1,3,2,30.3,0,0,0,0,0,0,0
40695996,1,flipped,130,1592,9,176.9,6,6,1,0,1,2025,0,2,0,2,6.3,0,0,0,0,0,0,0
40691942,1,flipped,81,1698,15,113.2,7,6,0,0,1,2025,0,0,3,1,18.8,0,1,0,0,1,0,1
40690488,1,flipped,157,1337,8,167.1,8,7,0,57,1,2025,0,1,1,0,5.2,0,0,0,0,0,0,0
40688983,1,flipped,183,1246,7,178.0,10,10,0,16,1,2025,0,2,0,0,0.0,0,1,0,0,0,0,1
40688234,1,flipped,143,1764,9,196.0,1,1,0,145,1,2025,0,2,2,3,0.0,1,0,1,0,0,0,0
40687718,1,flipped,166,1775,9,197.2,8,3,0,29,1,2025,0,0,0,0,0.0,0,0,0,0,0,0,1
40685653,1,flipped,79,1606,33,48.7,6,2,0,0,1,2025,0,1,2,1,64.8,0,0,0,0,1,0,0
40684317,1,flipped,127,1512,9,168.0,10,5,0,56,1,2026,0,2,3,0,6.0,0,0,0,0,0,1,0
40681719,1,flipped,142,3879,31,125.1,5,4,1,90,1,2025,1,3,1,4,13.7,0,0,0,0,0,0,0
40681594,1,flipped,109,1017,8,127.1,5,4,0,27,1,2025,0,0,1,0,1.0,0,0,0,0,0,0,0
40681131,1,flipped,86,1557,11,141.5,1,1,0,0,1,2025,0,4,1,0,3.2,1,0,0,0,0,0,0
40680072,1,flipped,125,1314,11,119.5,8,6,0,44,1,2025,1,5,0,0,9.9,0,0,0,0,0,0,0
40677120,1,flipped,145,9940,331,30.0,4,5,0,0,1,2026,1,1,1,0,104.9,0,0,0,1,1,0,1
40675900,1,flipped,63,1463,8,182.9,7,3,0,0,1,2025,1,2,0,0,8.2,0,0,0,0,0,0,0
40671933,1,flipped,91,1724,12,143.7,7,3,0,19,1,2025,0,1,0,2,1.2,0,0,0,1,1,0,0
40666576,1,flipped,126,1451,7,207.3,10,13,0,18,1,2025,0,1,0,0,5.5,0,1,1,0,1,0,1
40666570,1,flipped,164,1295,7,185.0,10,11,0,15,1,2025,0,2,2,0,0.8,0,1,0,0,1,0,1
40662067,1,flipped,138,1729,48,36.0,6,4,0,20,1,2025,1,2,1,3,80.4,0,0,0,0,1,0,0
40660723,1,flipped,229,1831,20,91.5,4,4,0,43,1,2026,0,1,0,3,14.7,0,0,0,0,0,1,0
40658912,1,flipped,137,1719,27,63.7,10,7,0,13,1,2025,0,0,1,3,36.1,0,0,0,0,0,0,0
40651993,1,flipped,101,2099,12,174.9,2,2,0,39,1,2025,0,2,5,0,3.8,0,0,0,0,0,0,0
40651957,1,flipped,87,1494,10,149.4,2,2,0,102,1,2025,5,2,1,2,8.0,0,0,0,0,0,0,0
40646688,1,flipped,62,931,5,186.2,11,2,3,294,1,2025,0,0,3,0,0.0,0,0,0,0,0,0,1
40646055,1,flipped,102,1858,9,206.4,2,2,1,48,1,2025,1,2,0,2,0.0,0,0,0,0,0,0,0
40646021,1,flipped,91,1499,8,187.4,9,8,5,40,1,2025,1,2,0,1,12.0,0,0,0,0,0,0,0
40644925,1,flipped,148,1756,10,175.6,10,7,0,65,1,2025,1,1,4,2,4.6,0,0,0,0,0,1,0
40643209,1,flipped,122,1828,27,67.7,9,6,0,0,1,2025,0,0,1,2,32.3,0,0,0,1,1,0,0
40641972,1,flipped,77,1546,8,193.2,3,4,0,49,1,2025,1,1,0,1,0.0,0,0,0,0,0,0,0
40641124,1,flipped,135,2230,34,65.6,4,3,0,0,1,2025,0,0,3,11,40.4,0,0,0,0,0,0,0
40638847,1,flipped,122,1363,8,170.4,6,2,0,0,1,2025,2,0,0,2,7.3,0,0,0,0,0,0,0
40636388,1,flipped,182,2418,33,73.3,6,2,0,20,1,2025,0,1,0,2,43.0,0,0,0,0,0,0,0
40635615,1,flipped,101,426,6,71.0,9,1,0,0,1,2025,0,0,0,0,21.1,0,0,0,0,0,0,0
40633644,1,flipped,150,1537,11,139.7,9,5,0,0,1,2025,1,1,1,0,12.4,0,0,0,0,0,0,0
40633053,1,flipped,146,1252,6,208.7,3,3,0,0,1,2025,1,0,2,0,0.0,0,0,0,0,0,0,1
40632709,1,flipped,50,1458,11,132.5,1,2,0,18,1,2025,1,1,1,2,0.0,1,0,0,0,0,0,0
40626644,1,flipped,154,1279,5,255.8,2,1,0,0,1,2025,0,0,0,1,9.4,0,0,0,0,1,0,0
40625987,1,flipped,50,1696,12,141.3,6,3,0,0,1,2025,0,3,1,1,15.3,0,0,0,0,0,0,0
40625119,1,flipped,145,9940,331,30.0,1,2,0,0,1,2026,1,1,1,0,104.9,1,0,0,1,1,0,1
40619378,1,flipped,98,1838,16,114.9,14,10,0,83,1,2025,0,0,0,5,3.3,0,0,0,0,0,0,0
40618504,1,flipped,175,2070,15,138.0,10,6,0,0,1,2025,0,2,2,0,11.6,0,0,0,0,0,0,0
40616829,1,flipped,131,1716,14,122.6,8,4,0,124,1,2025,0,1,2,1,1.7,0,0,0,0,0,1,1
40615503,1,flipped,132,2259,34,66.4,2,2,0,50,1,2025,0,0,0,5,28.3,0,0,0,0,0,0,0
40611659,1,flipped,200,1432,22,65.1,5,2,0,0,1,2025,0,1,0,3,39.1,0,0,1,0,1,0,0
40609032,1,flipped,152,1584,15,105.6,9,1,2,70,1,2025,0,2,1,0,6.3,0,0,0,0,0,0,0
40605964,1,flipped,92,1210,8,151.2,3,3,0,12,1,2025,1,1,3,1,3.3,0,0,0,1,1,1,0
40602569,1,flipped,177,1362,14,97.3,5,5,0,0,1,2025,0,0,0,2,19.1,0,0,0,0,0,1,0
40601088,1,flipped,98,1807,14,129.1,3,3,0,69,1,2025,1,1,1,2,18.3,0,0,0,0,0,0,0
40599594,1,flipped,122,1204,14,86.0,7,6,0,318,1,2025,0,1,0,1,19.9,0,0,0,0,0,0,1
40598714,1,flipped,56,1265,7,180.7,4,3,0,0,1,2026,0,1,1,1,1.6,0,0,1,0,0,0,0
40596664,1,flipped,137,1044,9,116.0,5,3,0,41,1,2025,1,0,0,0,23.9,0,0,0,0,0,0,0
40596351,1,flipped,114,1029,5,205.8,1,2,1,31,1,2025,2,1,0,1,0.0,1,0,0,0,0,0,0
40595971,1,flipped,106,1419,19,74.7,5,3,0,15,1,2025,2,0,0,1,29.6,0,0,1,0,1,0,0
40595930,1,flipped,82,1717,12,143.1,8,7,0,38,1,2025,0,0,0,0,4.7,0,0,0,0,0,0,0
40595410,1,flipped,135,1166,8,145.8,6,6,0,64,1,2025,0,0,2,1,17.2,0,0,0,0,0,1,0
40595045,1,flipped,108,2001,14,142.9,4,3,1,61,1,2025,1,0,4,2,13.0,0,0,0,0,0,0,0
40594900,1,flipped,106,1846,12,153.8,5,6,2,61,1,2025,1,2,0,1,3.8,0,0,0,0,0,0,0
40594582,1,flipped,122,1462,8,182.8,2,2,0,13,1,2025,1,0,0,0,2.1,0,0,0,0,0,0,0
40594097,1,flipped,147,1532,14,109.4,3,2,0,36,1,2025,1,1,1,1,9.1,0,0,0,0,0,0,0
40588035,1,flipped,118,2086,21,99.3,8,6,0,0,1,2025,2,1,1,0,22.5,0,0,0,0,0,0,0
40587469,1,flipped,122,1938,16,121.1,7,7,0,60,1,2025,0,1,0,2,11.9,0,0,0,0,0,0,0
40587446,1,flipped,125,1681,16,105.1,4,3,0,33,1,2025,0,2,0,2,21.4,0,0,0,0,0,0,0
40585700,1,flipped,134,2471,33,74.9,10,9,0,18,1,2025,1,1,0,3,33.6,0,0,0,0,0,0,0
40578127,1,flipped,106,1824,9,202.7,6,5,0,0,1,2025,1,1,3,1,0.0,0,0,0,0,0,0,0
40577267,1,flipped,103,2388,19,125.7,1,1,0,43,1,2025,0,2,1,1,14.2,1,0,0,0,0,0,0
40561127,1,flipped,136,1867,8,233.4,11,4,0,0,1,2025,0,0,4,1,12.3,0,0,0,0,0,0,0
40561076,1,flipped,105,2402,12,200.2,1,1,0,30,1,2025,0,2,1,0,0.4,1,0,0,0,0,0,0
40560874,1,flipped,72,1496,10,149.6,2,2,0,53,1,2025,1,4,1,0,2.0,0,0,0,0,0,0,0
40557054,1,flipped,246,2019,31,65.1,6,2,0,29,1,2025,2,0,0,3,38.6,0,0,0,0,0,0,0
40552329,1,flipped,132,1850,13,142.3,8,4,0,55,1,2025,0,0,6,0,4.3,0,0,0,0,0,0,0
40552287,1,flipped,241,1835,14,131.1,8,4,0,67,1,2025,0,2,1,1,15.8,0,0,0,0,0,1,0
40551908,1,flipped,131,1996,15,133.1,5,2,0,20,1,2025,0,2,5,1,4.0,0,0,0,0,0,0,0
40550388,1,flipped,142,2055,11,186.8,10,6,0,0,1,2025,0,2,0,1,14.6,0,0,0,0,0,1,0
40548173,1,flipped,109,1866,13,143.5,7,7,0,58,1,2025,1,0,0,0,0.0,0,1,0,0,0,0,1
40547509,1,flipped,157,1733,22,78.8,2,1,0,30,1,2025,2,1,1,8,26.5,0,0,0,0,1,0,0
40545105,1,flipped,84,2029,10,202.9,7,6,0,0,1,2025,0,2,0,0,2.0,0,0,0,0,0,1,1
40543711,1,flipped,132,861,10,86.1,1,1,0,0,1,2025,1,2,0,1,17.4,1,0,0,0,0,0,0
